CollarNameTagOvalTypeHorny,,,Horny,,
CollarNameTagOvalTypeKinky,,,Kinky,,
CollarNameTagOvalTypeLady,,,Lady,,
CollarNameTagOvalTypeLockMe,,,LockMe,,
CollarNameTagOvalTypeNude,,,Nude,,
CollarNameTagOvalTypeNurse,,,Nurse,,
CollarNameTagOvalTypeNympho,,,Nympho,,
CollarNameTagOvalTypePainslut,,,Painslut,,
CollarNameTagOvalTypePillow,,,Pillow,,
CollarNameTagOvalTypePunish,,,Punish,,
CollarNameTagOvalTypeRobber,,,Robber,,
CollarNameTagOvalTypeSad,,,Sad,,
CollarNameTagOvalTypeSwitch,,,Switch,,
CollarNameTagOvalTypeTable,,,Table,,
CollarNameTagOvalTypeTicklish,,,Ticklish,,
CollarNameTagOvalTypeUndress,,,Undress,,
CollarNameTagOvalTypeVictim,,,Victim,,
CollarNameTagOvalTypeViolent,,,Violent,,
CollarNameTagOvalTypeWorm,,,Worm,,
CollarNameTagOvalTypeAnalSlut,,,AnalSlut,,
CollarNameTagOvalTypeButtSlut,,,ButtSlut,,
SelectCollarNameTagPetType,,,Select what tag you want to use,,
SelectCollarNameTagPetTypeLocked,,,You cannot change the tag while it's locked,,
CollarNameTagPetSet,,,SourceCharacter uses a NameTagType pet name tag on DestinationCharacter collar.,,
CollarNameTagPetTypeBunny,,,Bunny,,
CollarNameTagPetTypeCat,,,Cat,,
CollarNameTagPetTypeDog,,,Dog,,
CollarNameTagPetTypeFoxy,,,Foxy,,
CollarNameTagPetTypeKitten,,,Kitten,,
CollarNameTagPetTypeKitty,,,Kitty,,
CollarNameTagPetTypeMochi,,,Mochi,,
CollarNameTagPetTypePanda,,,Panda,,
CollarNameTagPetTypePet,,,Pet,,
CollarNameTagPetTypePetMe,,,PetMe,,
CollarNameTagPetTypePixie,,,Pixie,,
CollarNameTagPetTypePony,,,Pony,,
CollarNameTagPetTypePuppy,,,Puppy,,
CollarNameTagPetTypeRacoon,,,Racoon,,
CollarNameTagPetTypeSloth,,,Sloth,,
SelectCollarNameTagLoverType,,,Select what tag you want to use,,
SelectCollarNameTagLoverTypeLocked,,,You cannot change the tag while it's locked,,
CollarNameTagLoverSet,,,SourceCharacter uses a NameTagType lover name tag on DestinationCharacter collar.,,
CollarNameTagLoverTypeCookie,,,Cookie,,
CollarNameTagLoverTypeFeather,,,Feather,,
CollarNameTagLoverTypeLover,,,Lover,,
CollarNameTagLoverTypeMuffin,,,Muffin,,
SelectCollarNameTagLivestockType,,,Select what tag you want to use,,
SelectCollarNameTagLivestockTypeLocked,,,You cannot change the tag while it's locked,,
CollarNameTagLivestockSet,,,SourceCharacter uses a NameTagType livestock name tag on DestinationCharacter collar.,,
CollarNameTagLivestockTypeAnimal,,,Animal,,
CollarNameTagLivestockTypeBreedMe,,,BreedMe,,
CollarNameTagLivestockTypeCow,,,Cow,,
CollarNameTagLivestockTypeMeat,,,Meat,,
CollarNameTagLivestockTypeMilkMe,,,MilkMe,,
CollarNameTagLivestockTypePig,,,Pig,,
RoundPiercingPoseBase,,,Base,,
RoundPiercingPoseChain,,,Collar chained,,
RoundPiercingPoseWeighted,,,Added weights,,
RoundPiercingPoseWeightedChain,,,Weight and Chain,,
RoundPiercingRestrainBase,,,SourceCharacter detaches extras from DestinationCharacter round piercings.,,
RoundPiercingRestrainChain,,,SourceCharacter attaches a chain from DestinationCharacter round piercings to her collar.,,
RoundPiercingRestrainWeighted,,,SourceCharacter adds weights to DestinationCharacter round piercings.,,
RoundPiercingRestrainWeightedChain,,,SourceCharacter adds weights and attaches a chain from DestinationCharacter round piercings to her collar.,,
RoundPiercingActionAdds,,,adds,,
RoundPiercingActionRemoves,,,detaches,,
DuctTapePoseLegs,,,Legs,,
DuctTapePoseHalfLegs,,,Half,,
DuctTapePoseMostLegs,,,Most,,
DuctTapePoseCompleteLegs,,,Complete,,
DuctTapeRestrainLegs,,,SourceCharacter wraps duct tape around DestinationCharacter legs.,,
DuctTapeRestrainHalfLegs,,,SourceCharacter wraps more duct tape on DestinationCharacter legs trapping them firmly.,,
DuctTapeRestrainMostLegs,,,SourceCharacter wraps even more duct tape on DestinationCharacter legs trapping them tightly.,,
DuctTapeRestrainCompleteLegs,,,SourceCharacter wraps an extreme amount of duct tape on DestinationCharacter legs fully trapping them.,,
DuctTapePoseFeet,,,Feet,,
DuctTapePoseHalfFeet,,,Half,,
DuctTapePoseMostFeet,,,Most,,
DuctTapePoseCompleteFeet,,,Complete,,
DuctTapeRestrainFeet,,,SourceCharacter wraps duct tape around DestinationCharacter feet.,,
DuctTapeRestrainHalfFeet,,,SourceCharacter wraps more duct tape on DestinationCharacter feet trapping them firmly.,,
DuctTapeRestrainMostFeet,,,SourceCharacter wraps even more duct tape on DestinationCharacter feet trapping them tightly.,,
DuctTapeRestrainCompleteFeet,,,SourceCharacter wraps an extreme amount of duct tape on DestinationCharacter feet fully trapping them.,,
SlaveCollarSelectType,,,Select the slave collar model,,
SlaveCollarChangeType,,,SourceCharacter changes DestinationCharacter collar model.,,
SelectTeddyBearType,,,Select the type of Teddy Bear,,
TeddyBearTypeBear,,,Bear,,
TeddyBearTypeFox,,,Fox,,
TeddyBearTypeKitty,,,Kitty,,
TeddyBearTypePup,,,Puppy,,
TeddyBearTypeBunny,,,Bunny,,
TeddyBearTypePony,,,Pony,,
TeddyBearSetBear,,,SourceCharacter gives TargetCharacter a cute teddy bear.,,
TeddyBearSetFox,,,SourceCharacter gives TargetCharacter a cute foxy teddy.,,
TeddyBearSetKitty,,,SourceCharacter gives TargetCharacter a cute kitty teddy.,,
TeddyBearSetPup,,,SourceCharacter gives TargetCharacter a cute puppy teddy.,,
TeddyBearSetBunny,,,SourceCharacter gives TargetCharacter a cute Bunny teddy.,,
TeddyBearSetPony,,,SourceCharacter gives TargetCharacter a cute Pony teddy.,,
SelectLittleMonsterType,,,Select the type of monster,,
LittleMonsterTypeBlack,,,Black,,
LittleMonsterTypeRed,,,Red,,
LittleMonsterTypeGreen,,,Green,,
LittleMonsterTypeBlue,,,Blue,,
LittleMonsterSetBlack,,,SourceCharacter gives TargetCharacter a Scary Black Monster teddy.,,
LittleMonsterSetRed,,,SourceCharacter gives TargetCharacter a Scary Red Monster teddy.,,
LittleMonsterSetGreen,,,SourceCharacter gives TargetCharacter a Scary Green Monster teddy.,,
LittleMonsterSetBlue,,,SourceCharacter gives TargetCharacter a Scary Blue Monster teddy.,,
SelectFamiliarType,,,Select the type of familiar,,
FamiliarTypeCat,,,Cat,,
FamiliarTypeBat,,,Bat,,
FamiliarTypeSkeleton,,,Skeleton,,
FamiliarTypeParrot,,,Parrot,,
FamiliarSetCat,,,SourceCharacter summons Cat Familiar on TargetCharacter.,,
FamiliarSetBat,,,SourceCharacter summons Bat Familiar on TargetCharacter.,,
FamiliarSetSkeleton,,,SourceCharacter summons Undead Familiar on TargetCharacter.,,
FamiliarSetParrot,,,SourceCharacter summons Pirate Familiar on TargetCharacter.,,
SelectCoffinType,,,Select coffin closed or open,,
CoffinTypeOpen,,,Open,,
CoffinTypeClosed,,,Closed,,
CoffinSetOpen,,,SourceCharacter opens the lid on DestinationCharacter coffin.,,
CoffinSetClosed,,,SourceCharacter closes the lid on DestinationCharacter coffin.,,
SelectCryoCapsuleType,,,Select CryoCapsule closed or open,,
CryoCapsuleTypeOpen,,,Open,,
CryoCapsuleTypeClosed,,,Closed,,
CryoCapsuleSetOpen,,,SourceCharacter opens the lid on DestinationCharacter cryogenic capsule.,,
CryoCapsuleSetClosed,,,SourceCharacter closes the lid on DestinationCharacter cryogenic capsule.,,
HandsIn,,,Hands inside,,
HandsOut,,,Hands outside,,
WoodenBoxOpenHeadHandsOut,,,SourceCharacter pulls TargetCharacter's hands out of the wooden box.,,
WoodenBoxOpenHeadHandsIn,,,SourceCharacter pushes TargetCharacter's hands inside the wooden box.,,
SmallWoodenBoxOpenHeadHandsOut,,,SourceCharacter pulls TargetCharacter's hands out of the wooden box.,,
SmallWoodenBoxOpenHeadHandsIn,,,SourceCharacter places TargetCharacter's hands inside the wooden box.,,
HeadphoneEarPlugsSelectLoudness,,,Turn the headphones on/off and adjust their volume.,,
HeadphoneEarPlugsPoseOff,,,Off,,
HeadphoneEarPlugsPoseLight,,,Light,,
HeadphoneEarPlugsPoseHeavy,,,Heavy,,
HeadphoneEarPlugsPoseNoiseCancelling,,,Noise-Cancelling,,
HeadphoneEarPlugsRestrainOff,,,SourceCharacter turns off DestinationCharacter AssetName.,,
HeadphoneEarPlugsRestrainLight,,,SourceCharacter turns the volume to low on DestinationCharacter AssetName.,,
HeadphoneEarPlugsRestrainHeavy,,,SourceCharacter turns the volume up to high on DestinationCharacter AssetName.,,
HeadphoneEarPlugsRestrainNoiseCancelling,,,SourceCharacter sets DestinationCharacter AssetName to noise-cancelling mode.,,
HeadphonesSelectLoudness,,,Turn the headphones on/off and adjust their volume.,,
HeadphonesPoseOff,,,Off,,
HeadphonesPoseLight,,,Light,,
HeadphonesPoseHeavy,,,Heavy,,
HeadphonesPoseNoiseCancelling,,,Noise-Cancelling,,
HeadphonesRestrainOff,,,SourceCharacter turns off DestinationCharacter AssetName.,,
HeadphonesRestrainLight,,,SourceCharacter turns the volume to low on DestinationCharacter AssetName.,,
HeadphonesRestrainHeavy,,,SourceCharacter turns the volume up to high on DestinationCharacter AssetName.,,
HeadphonesRestrainNoiseCancelling,,,SourceCharacter sets DestinationCharacter AssetName to noise-cancelling mode.,,
SelectChainBondage,,,Select the chain bondage,,
ChainBondageBasic,,,Basic Tie,,
ChainBondageStrict,,,Strict Tie,,
ChainBondageBoxTie,,,Box Tie,,
ChainBondageHogtied,,,Hogtie,,
ChainBondageSuspension,,,Suspension Tie,,
ChainBondageSuspensionHogtied,,,Suspension Hogtie,,
ChainBondageWristElbowTie,,,Wrist and Elbow Tie,,
ChainBondageWristElbowHarnessTie,,,Wrist & Elbow Harness Tie,,
ChainBondageWristTie,,,Wrist Tie,,
ChainBondageChainCuffs,,,Chain Cuffs,,
ChainBondageAllFours,,,All Fours,,
ChainBondageKneelingHogtie,,,Kneeling Hogtie,,
LegChainSetBasic,,,SourceCharacter uses the chain on TargetCharacter to do a basic tie.,,
LegChainSetStrict,,,SourceCharacter uses the chain on TargetCharacter to do a strict tie.,,
LegChainSetSuspension,,,SourceCharacter uses the chain on TargetCharacter to do a suspension tie.,,
ArmsChainSetBoxTie,,,SourceCharacter uses the chain on TargetCharacter to do a box tie.,,
ArmsChainSetHogtied,,,SourceCharacter uses the chain on TargetCharacter to do a hogtie.,,
ArmsChainSetSuspensionHogtied,,,SourceCharacter uses the chain on TargetCharacter to do a suspension hogtie.,,
ArmsChainSetWristElbowTie,,,SourceCharacter uses the chain on TargetCharacter to tie her wrists and elbows together behind her back.,,
ArmsChainSetWristTie,,,SourceCharacter uses the chain on TargetCharacter to tie her wrists together behind her back.,,
ArmsChainSetChainCuffs,,,SourceCharacter uses the chain on TargetCharacter to tie chain cuffs on her wrists.,,
ArmsChainSetAllFours,,,SourceCharacter uses the chain on TargetCharacter to have her crawling on all fours.,,
ArmsChainSetWristElbowHarnessTie,,,SourceCharacter uses the chain on TargetCharacter to tie her wrists and elbows in a harness behind her back.,,
ArmsChainSetKneelingHogtie,,,SourceCharacter uses the chain on TargetCharacter to hogtie her on her knees.,,
ItemArmsMermaidSuitSelect,,,Select suit type,,
ItemArmsMermaidSuitZipped,,,Zipped Up,,
ItemArmsMermaidSuitUnZip,,,Unzipped,,
ItemArmsMermaidSuitSetZipped,,,SourceCharacter zips up DestinationCharacter suit.,,
ItemArmsMermaidSuitSetUnZip,,,SourceCharacter unzips DestinationCharacter suit.,,
SelectBackShield,,,Selected chastity belt backing,,
ChastityOpenBack,,,Open Back,,
ChastityClosedBack,,,Closed Back,,
ChastityBeltBackShieldOpenBack,,,SourceCharacter removes the shield from the back of DestinationCharacter belt.,,
ChastityBeltBackShieldClosedBack,,,SourceCharacter adds the shield to the back of DestinationCharacter belt.,,
ClitRingPoseBase,,,Nothing
ClitRingPoseLeash,,,Leash
ClitRingRestrainBase,,,SourceCharacter removes the attachment from DestinationCharacter clit ring.
ClitRingRestrainLeash,,,SourceCharacter attaches a leash to DestinationCharacter clit ring.
WebBondageSelect,,,Select web type,,
WebBondageTangled,,,Tangled,,
WebBondageWrapped,,,Wrapped,,
WebBondageCocooned,,,Cocooned,,
WebBondageHogtied,,,Hogtied,,
WebBondageSuspended,,,Suspended,,
WebBondageKneelingSuspended,,,Suspension Cocooned,,
WebBondageSuspensionHogtied,,,Suspension Hogtied,,
WebBondageBlindfold,,,Blindfold,,
WebBondageCocoon,,,Cocoon,,
ArmsWebSetTangled,,,SourceCharacter Action the webbing on TargetCharacter,,
ArmsWebSetWrapped,,,"SourceCharacter Action the webbing on TargetCharacter, leaving them fully wrapped",,
ArmsWebSetCocooned,,,"SourceCharacter Action the webbing on TargetCharacter, forming a cocoon",,
ArmsWebSetHogtied,,,"SourceCharacter wraps TargetCharacter in webbing, forming a hogtie",,
ArmsWebSetSuspended,,,SourceCharacter fully wraps TargetCharacter in webbing and uses it to suspend her,,
ArmsWebSetKneelingSuspended,,,SourceCharacter cocoons TargetCharacter in webbing and hangs her from the ceiling,,
ArmsWebSetSuspensionHogtied,,,SourceCharacter hogties TargetCharacter with the webbing and uses it to suspend her,,
tightens,,,tightens,,
loosens,,,loosens,,
HeadWebSetBlindfold,,,SourceCharacter creates a blindfold out of web for TargetCharacter,,
HeadWebSetCocoon,,,SourceCharacter creates a cocoon out of web for TargetCharacter,,
ItemDevicesCribSelectBase,,,Make the cutie comfortable.,,
ItemDevicesCribSelectGate,,,Open/close the gate.,,
ItemDevicesCribSelectPlushies,,,Give/take toys to/from the cutie.,,
ItemDevicesCribModuleGate,,,Gate,,
ItemDevicesCribModulePlushies,,,Plushies,,
ItemDevicesCribOptiong0,,,Open,,
ItemDevicesCribOptiong1,,,Closed,,
ItemDevicesCribOptionp0,,,No Plushies,,
ItemDevicesCribOptionp1,,,Plushies,,
ItemDevicesCribSetg0,,,SourceCharacter opens the gate of DestinationCharacter crib,,
ItemDevicesCribSetg1,,,SourceCharacter closed the gate of DestinationCharacter crib,,
ItemDevicesCribSetp0,,,SourceCharacter removes the plushies from DestinationCharacter crib,,
ItemDevicesCribSetp1,,,SourceCharacter puts a bucket full of plushies in DestinationCharacter crib,,
SelectMilkBottleState,,,Raise or lower the bottle,,
MilkBottleRest,,,Resting,,
MilkBottleRaised,,,Held up,,
MilkBottleChug,,,Help up high,,
MilkBottleSetRest,,,SourceCharacter rests DestinationCharacter bottle on her chest.,,
MilkBottleSetRaised,,,SourceCharacter holds DestinationCharacter bottle up.,,
MilkBottleSetChug,,,SourceCharacter holds DestinationCharacter bottle high above her head.,,
SelectHeavyLatexCorsetType,,,Select a corset style.
HeavyLatexCorsetTypeNormal,,,Normal,,
HeavyLatexCorsetTypeStraps,,,Garter Straps,,
HeavyLatexCorsetSetNormal,,,SourceCharacter unhooks the garter straps from DestinationCharacter heavy latex corset.,,
HeavyLatexCorsetSetStraps,,,SourceCharacter adds garter straps to DestinationCharacter heavy latex corset.,,
FunnelGagMouthTypeFunnel,,,Funnel,,
FunnelGagMouthTypeNone,,,None,,
FunnelGagMouthSetFunnel,,,SourceCharacter connects a funnel to DestinationCharacter gag.,,
FunnelGagMouthSetNone,,,SourceCharacter removes the funnel from DestinationCharacter gag.,,
Escalate,,,Escalate,,
Tease,,,Tease,,
Deny,,,Deny,,
Edge,,,Edge,,
BunnyTailVibePlugDecreaseTo-1,,,DestinationCharacterName vibrating bunny vibe stops vibrating.,,
BunnyTailVibePlugDecreaseTo0,,,DestinationCharacterName vibrating bunny vibe slows down into a light tease.,,
BunnyTailVibePlugDecreaseTo1,,,DestinationCharacterName vibrating bunny vibe returns to a moderate pace.,,
BunnyTailVibePlugDecreaseTo2,,,DestinationCharacterName vibrating bunny vibe slows down a tiny bit.,,
BunnyTailVibePlugIncreaseTo0,,,DestinationCharacterName vibrating bunny vibe starts teasing her lightly.,,
BunnyTailVibePlugIncreaseTo1,,,DestinationCharacterName vibrating bunny vibe builds up to a moderate pace.,,
BunnyTailVibePlugIncreaseTo2,,,DestinationCharacterName vibrating bunny vibe starts buzzing strongly!,,
BunnyTailVibePlugIncreaseTo3,,,DestinationCharacterName vibrating bunny vibe jumps up to maximum intensity!,,
EggVibePlugXXLDecreaseTo-1,,,DestinationCharacterName vibrating XXL egg stops vibrating.,,
EggVibePlugXXLDecreaseTo0,,,DestinationCharacterName vibrating XXL egg slows down into a gentle tease.,,
EggVibePlugXXLDecreaseTo1,,,DestinationCharacterName vibrating XXL egg slows down into a modest pace.,,
EggVibePlugXXLDecreaseTo2,,,DestinationCharacterName vibrating XXL egg slows down slightly.,,
EggVibePlugXXLIncreaseTo0,,,DestinationCharacterName vibrating XXL egg starts to tease her pleasantly.,,
EggVibePlugXXLIncreaseTo1,,,DestinationCharacterName vibrating XXL egg builds up to a mild pace.,,
EggVibePlugXXLIncreaseTo2,,,DestinationCharacterName vibrating XXL egg starts buzzing strongly!,,
EggVibePlugXXLIncreaseTo3,,,DestinationCharacterName vibrating XXL egg starts buzzing relentlessly!,,
LactationPumpPowerloosensTo0,,,SourceCharacter turns DestinationCharacter lactation pump off.,,
LactationPumpPowerloosensTo1,,,SourceCharacter turns DestinationCharacter lactation pump down to low suction.,,
LactationPumpPowerloosensTo2,,,SourceCharacter turns DestinationCharacter lactation pump down to normal suction.,,
LactationPumpPowerloosensTo3,,,SourceCharacter turns DestinationCharacter lactation pump down to high suction.,,
LactationPumpPowertightensTo1,,,SourceCharacter turns DestinationCharacter lactation pump to low suction.,,
LactationPumpPowertightensTo2,,,SourceCharacter turns DestinationCharacter lactation pump to normal suction.,,
LactationPumpPowertightensTo3,,,SourceCharacter turns DestinationCharacter lactation pump to high suction.,,
LactationPumpPowertightensTo4,,,SourceCharacter turns DestinationCharacter lactation pump to maximum suction.,,
LactationPumpSelectSetting,,,Select lactation pump setting,,
LactationPumpOff,,,Off,,
LactationPumpLowSuction,,,Low,,
LactationPumpMediumSuction,,,Medium,,
LactationPumpHighSuction,,,High,,
LactationPumpMaximumSuction,,,Maximum,,
ItemArmsLatexLeotardSelect,,,Select latex finish,,
ItemArmsLatexLeotardUnpolished,,,Matte,,
ItemArmsLatexLeotardPolished,,,Shiny,,
ItemArmsLatexLeotardSetUnpolished,,,SourceCharacter removes the polish from DestinationCharacter latex leotard,,
ItemArmsLatexLeotardSetPolished,,,SourceCharacter polishes the latex of DestinationCharacter leotard until it's shiny,,
ItemArmsPrisonLockdownSuitSelectBase,,,Select suit options,,
ItemArmsPrisonLockdownSuitSelectStraps,,,Configure suit restraints,,
ItemArmsPrisonLockdownSuitStraps,,,Restraints,,
ItemArmsPrisonLockdownSuitShock,,,Shock Collar,,
ItemArmsPrisonLockdownSuitFree,,,Free,,
ItemArmsPrisonLockdownSuitAnkles,,,Ankles locked,,
ItemArmsPrisonLockdownSuitThighs,,,Thighs locked,,
ItemArmsPrisonLockdownSuitFull,,,Locked down,,
ItemArmsPrisonLockdownSuitSetFull,,,SourceCharacter buckles all of the belts on DestinationCharacter suit,,
ItemArmsPrisonLockdownSuitSetFree,,,SourceCharacter unbuckles all of the belts on DestinationCharacter suit,,
ItemArmsPrisonLockdownSuitSetFreeToAnkles,,,SourceCharacter buckles the belts on DestinationCharacter ankles,,
ItemArmsPrisonLockdownSuitSetFreeToThighs,,,SourceCharacter buckles the belts on DestinationCharacter thighs,,
ItemArmsPrisonLockdownSuitSetFullToAnkles,,,SourceCharacter unbuckles the belts on DestinationCharacter thighs,,
ItemArmsPrisonLockdownSuitSetFullToThighs,,,SourceCharacter unbuckles the belts on DestinationCharacter ankles,,
ItemArmsPrisonLockdownSuitSetAnkles,,,SourceCharacter releases the belts on DestinationCharacter thighs and buckles the belts on her ankles,,
ItemArmsPrisonLockdownSuitSetThighs,,,SourceCharacter releases the belts on DestinationCharacter ankles and buckles the belts on her thighs,,
ItemArmsHighSecurityStraitJacketSelectBase,,,Configure straitjacket,,
ItemArmsHighSecurityStraitJacketSelectCrotch,,,Configure crotch panel,,
ItemArmsHighSecurityStraitJacketSelectArms,,,Configure sleeves,,
ItemArmsHighSecurityStraitJacketSelectStraps,,,Configure crotch straps,,
ItemArmsHighSecurityStraitJacketModuleCrotch,,,Crotch Panel,,
ItemArmsHighSecurityStraitJacketModuleArms,,,Sleeves,,
ItemArmsHighSecurityStraitJacketModuleStraps,,,Crotch Straps,,
ItemArmsHighSecurityStraitJacketOptionc0,,,No crotch panel,,
ItemArmsHighSecurityStraitJacketOptionc1,,,Crotch panel,,
ItemArmsHighSecurityStraitJacketOptiona0,,,Loose,,
ItemArmsHighSecurityStraitJacketOptiona1,,,Arms in front,,
ItemArmsHighSecurityStraitJacketOptiona2,,,Arms behind,,
ItemArmsHighSecurityStraitJacketOptions0,,,No crotch straps,,
ItemArmsHighSecurityStraitJacketOptions1,,,Single crotch strap,,
ItemArmsHighSecurityStraitJacketOptions2,,,Double crotch strap,,
ItemArmsHighSecurityStraitJacketOptions3,,,Triple crotch strap,,
ItemArmsHighSecurityStraitJacketSetc0,,,SourceCharacter removes the crotch panel from DestinationCharacter straitjacket,,
ItemArmsHighSecurityStraitJacketSetc1,,,SourceCharacter adds a crotch panel to DestinationCharacter straitjacket,,
ItemArmsHighSecurityStraitJacketSeta0,,,SourceCharacter unbuckles the sleeves of DestinationCharacter straitjacket,,
ItemArmsHighSecurityStraitJacketSeta1,,,SourceCharacter secures the arms of DestinationCharacter straitjacket in front of her,,
ItemArmsHighSecurityStraitJacketSeta2,,,SourceCharacter secures the arms of DestinationCharacter straitjacket behind her,,
ItemArmsHighSecurityStraitJacketSets0,,,SourceCharacter removes the crotch straps from DestinationCharacter straitjacket,,
ItemArmsHighSecurityStraitJacketSets1,,,SourceCharacter secures DestinationCharacter straitjacket with a single crotch strap,,
ItemArmsHighSecurityStraitJacketSets2,,,SourceCharacter secures DestinationCharacter straitjacket with a double crotch strap,,
ItemArmsHighSecurityStraitJacketSets3,,,SourceCharacter secures DestinationCharacter straitjacket with a triple crotch strap,,
ItemHoodKirugumiMaskSelectBase,,,Configure mask,,
ItemHoodKirugumiMaskSelectEyes,,,Configure eyes,,
ItemHoodKirugumiMaskSelectMouth,,,Configure mouth,,
ItemHoodKirugumiMaskSelectBlush,,,Configure blush,,
ItemHoodKirugumiMaskSelectBrows,,,Configure eyebrows,,
ItemHoodKirugumiMaskSelectOpacity,,,Configure opacity,,
ItemHoodKirugumiMaskModuleEyes,,,Eyes,,
ItemHoodKirugumiMaskModuleMouth,,,Mouth,,
ItemHoodKirugumiMaskModuleBlush,,,Blush,,
ItemHoodKirugumiMaskModuleBrows,,,Eyebrows,,
ItemHoodKirugumiMaskModuleOpacity,,,Opacity,,
ItemHoodKirugumiMaskOptione0,,,Normal,,
ItemHoodKirugumiMaskOptione1,,,Wink,,
ItemHoodKirugumiMaskOptione2,,,Lewd,,
ItemHoodKirugumiMaskOptione3,,,Angry,,
ItemHoodKirugumiMaskOptionm0,,,Neutral,,
ItemHoodKirugumiMaskOptionm1,,,Open,,
ItemHoodKirugumiMaskOptionm2,,,Sad,,
ItemHoodKirugumiMaskOptionm3,,,Happy,,
ItemHoodKirugumiMaskOptionb0,,,Low,,
ItemHoodKirugumiMaskOptionb1,,,Medium,,
ItemHoodKirugumiMaskOptionb2,,,High,,
ItemHoodKirugumiMaskOptionb3,,,Max,,
ItemHoodKirugumiMaskOptionbr0,,,Normal,,
ItemHoodKirugumiMaskOptionbr1,,,Angry,,
ItemHoodKirugumiMaskOptionbr2,,,Sad,,
ItemHoodKirugumiMaskOptionbr3,,,Alternating,,
ItemHoodKirugumiMaskOptionop0,,,Lenses,,
ItemHoodKirugumiMaskOptionop1,,,Eyeholes,,
ItemHoodKirugumiMaskOptionop2,,,Solid,,
ItemHoodKirugumiMaskSetEyes,,,SourceCharacter changes the eyes on DestinationCharacter mask,,
ItemHoodKirugumiMaskSetMouth,,,SourceCharacter changes the mouth on DestinationCharacter mask,,
ItemHoodKirugumiMaskSetBlush,,,SourceCharacter changes the blush on DestinationCharacter mask,,
ItemHoodKirugumiMaskSetBrows,,,SourceCharacter changes the eyebrows on DestinationCharacter mask,,
ItemHoodKirugumiMaskSetOpacity,,,SourceCharacter changes the opacity on DestinationCharacter mask,,
SelectPriorityType,,,Select the visibility,,
ClothPriorityTypeNormal,,,Revealed,,
ClothPriorityTypeTucked,,,Tucked in,,
VibeDecreaseTo-1,,,DestinationCharacterName AssetName stops vibrating.,,
VibeDecreaseTo0,,,DestinationCharacterName AssetName slows down into a light tease.,,
VibeDecreaseTo1,,,DestinationCharacterName AssetName returns to a moderate pace.,,
VibeDecreaseTo2,,,DestinationCharacterName AssetName slows down a tiny bit.,,
VibeIncreaseTo0,,,DestinationCharacterName AssetName starts teasing her lightly.,,
VibeIncreaseTo1,,,DestinationCharacterName AssetName builds up to a moderate pace.,,
VibeIncreaseTo2,,,DestinationCharacterName AssetName starts buzzing strongly!,,
VibeIncreaseTo3,,,DestinationCharacterName AssetName jumps up to maximum intensity!,,
VibeModeChange,,,SourceCharacter changes the settings on DestinationCharacterName AssetName,,
PlayerOwnerCollarRelease,,,DestinationCharacterName owner releases her from the slave collar.,,
PlayerOwnerCollarWear,,,TargetCharacterName is given her slave collar again.,,
OwnerRulesMenu,,,Active Rules,,
OwnerRulesMenuEmpty,,,No active rule,,
OwnerRulesMenuBlockOwnerLockSelf,,,No owner locks on yourself,,
OwnerRulesMenuBlockChange,,,Cannot change:,,
OwnerRulesMenuBlockWhisper,,,No whispers around your owner,,
OwnerRulesMenuBlockKey,,,Blocked: Normal keys,,
OwnerRulesMenuBlockRemote,,,Blocked: Remotes on anyone,,
OwnerRulesMenuBlockRemoteSelf,,,Blocked: Remotes on yourself,,
OwnerRulesMenuReleasedCollar,,,Slave collar unlocked,,
CanvasHoodLabel,,,Edit Text:,,
CanvasHoodChange,,,"SourceCharacter modifies DestinationCharacterName canvas hood to read ""NewText""",,
WoodenBoxTextLabel,,,Edit Text,,
WoodenBoxOpacityLabel,,,Change Opacity,,
WoodenBoxTextRemove,,,SourceCharacter removes the text from DestinationCharacterName AssetName,,
WoodenBoxTextChange,,,"SourceCharacter changes the text on DestinationCharacterName AssetName to read ""NewText""",,
WoodenBoxTypeLabel,,,Select Text Orientation,,
PetBowlLabel,,,Edit Text:,,
PetBowlChange,,,"SourceCharacter modifies DestinationCharacter bowl to read ""NewText""",,
InventoryHairAccessory1HaloType,,,Select Halo Type,,
InventoryHairAccessory1HaloTypeDefault,,,Full,,
InventoryHairAccessory1HaloTypeBroken,,,Broken,,
InventoryHairAccessory1HaloBrightness,,,Brightness,,
SelectFeature,,,Select Features,,
ItemArmsTransportJacketSelect,,,Configure Jacket,,
ItemArmsTransportJacketNoShorts,,,No Shorts,,
ItemArmsTransportJacketShorts,,,Shorts,,
ItemArmsTransportJacketShortsAndStraps,,,Shorts & Straps,,
ItemArmsTransportJacketTextLabel,,,Change jacket text:,,
ItemArmsTransportJacketTextRemove,,,SourceCharacter removes the text from DestinationCharacterName AssetName,,
ItemArmsTransportJacketTextChange,,,"SourceCharacter changes the text on DestinationCharacterName AssetName to read ""NewText""",,
ItemArmsTransportJacketSetShortsNoShorts,,,SourceCharacter removes the shorts from DestinationCharacter AssetName,,
ItemArmsTransportJacketSetShortsAndStrapsNoShorts,,,SourceCharacter removes the shorts from DestinationCharacter AssetName,,
ItemArmsTransportJacketSetNoShortsShorts,,,SourceCharacter attaches shorts to DestinationCharacter AssetName,,
ItemArmsTransportJacketSetShortsAndStrapsShorts,,,SourceCharacter removes the reinforcing straps from DestinationCharacter AssetName,,
